customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,status
946,Barbe Almeria,Prefer not to say,24,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,Active
947,Karia Beryle,Prefer not to say,74,23 Smith StreetSuite 253,9260,South Charles,New South Wales,Australia,Active
948,Madelle Ted,Prefer not to say,37,55 Anthony BoulevardApt. 474,8727,Corkeryshire,Tasmania,Australia,Non Active
949,Mei Caryl,Prefer not to say,26,9450 West AvenueSuite 021,2267,Marvinstad,Australian Capital Territory,Australia,Non Active
950,Zonnya Evonne,Male,43,3414 Mia MallApt. 446,3051,Bergefort,Victoria,Australia,Active
951,Gerda Orelia,Male,66,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,Active
952,Georgine Minny,Female,45,268 Bayer SquareApt. 041,7392,Michaelfurt,Northern Territory,Australia,Active
953,Agathe Ralina,Prefer not to say,69,056 Mason CourtApt. 899,4688,Port Zacharyfurt,South Australia,Australia,Non Active
954,Trudi Joby,Prefer not to say,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,Active
955,Karen Alie,Prefer not to say,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,Active
956,Jennette Melanie,Prefer not to say,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,Active
957,Ashia Hynda,Male,75,5215 Mitchell TrackSuite 778,4220,Samanthaberg,South Australia,Australia,Active
958,Roseanne Willabella,Prefer not to say,58,20 Michael GroveApt. 104,1321,North Molly,Northern Territory,Australia,Non Active
959,Muffin Nananne,Prefer not to say,57,03 Madison BoulevardApt. 037,5135,Port Taylor,Western Australia,Australia,Non Active
960,Ladonna Tony,Prefer not to say,71,89 Nate JunctionSuite 474,1281,East Luke,Victoria,Australia,Non Active
961,Holly Ninnette,Prefer not to say,70,29 Farrell ParadeSuite 818,6528,New Joseph,South Australia,Australia,Non Active
962,Xaviera Kara-lynn,Prefer not to say,45,854 Aiden LoopSuite 778,5077,Hermistonton,Western Australia,Australia,Non Active
963,Chantal Torrie,Prefer not to say,47,639 Emard PlaceSuite 924,1331,West Luke,Northern Territory,Australia,Active
964,Paolina Ulrica,Prefer not to say,30,179 Harris CrestSuite 209,6192,Harrisshire,Australian Capital Territory,Australia,Non Active
965,Emili Ange,Prefer not to say,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia,Active
966,Cindi Ashlen,Female,63,419 Logan CircuitApt. 206,2732,South Heidi,Western Australia,Australia,Active
967,Thomasa Winne,Prefer not to say,58,77 Evie MeadowSuite 458,6624,West Benjaminchester,Queensland,Australia,Non Active
968,Kitti Brina,Male,60,83 Doherty MeadowApt. 441,4274,Beahanberg,Australian Capital Territory,Australia,Non Active
969,Nicoli Erda,Prefer not to say,77,08 Howe BoulevardApt. 286,9561,West Stella,South Australia,Australia,Active
970,Hyacinthie Maighdiln,Prefer not to say,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia,Active
971,April Jolynn,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active
972,Jessi Lacie,Prefer not to say,24,789 Heaney CircuitSuite 586,7625,Lake Ellie,South Australia,Australia,Non Active
973,Willette Elberta,Female,60,6724 Little SummitApt. 635,9528,West Callumside,Tasmania,Australia,Active
974,Romola Holly,Prefer not to say,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia,Active
975,Estell Elfrieda,Male,43,95 Violet CrestSuite 006,2849,Callumburgh,Queensland,Australia,Non Active
976,Esmaria Anetta,Prefer not to say,68,8918 Sienna TerraceSuite 060,4578,New Charlotteville,Australian Capital Territory,Australia,Non Active
977,Vanny Reina,Prefer not to say,34,9726 Eliza GroveApt. 938,3164,East Sophia,Queensland,Australia,Active
978,Cherilyn Lilla,Prefer not to say,71,26 Claudia MeadowSuite 065,7819,Johnsonhaven,Australian Capital Territory,Australia,Non Active
979,Rodi Mariette,Prefer not to say,69,9009 Beahan ParadeApt. 299,8802,North Zoeside,Northern Territory,Australia,Non Active
980,Lanie Kathi,Prefer not to say,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,Active
981,Darcie Milissent,Prefer not to say,47,78 Ryan TrackSuite 283,2064,Hannahberg,Australian Capital Territory,Australia,Active
982,Jacquenette Claresta,Prefer not to say,63,373 Lucas LaneSuite 840,6334,South Amelie,New South Wales,Australia,Non Active
983,Marrissa Jandy,Prefer not to say,26,520 Angus TrailApt. 975,2105,North Scarlett,New South Wales,Australia,Non Active
984,Madelle Othelia,Female,57,011 Bosco JunctionSuite 765,5603,North Mackenzieborough,Northern Territory,Australia,Active
985,Athena Clarey,Male,72,997 Harrison KnollSuite 735,6621,Boscoville,Victoria,Australia,Non Active
986,Shandie Jeannie,Prefer not to say,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,Active
987,Shaine Oralie,Prefer not to say,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,Active
988,Winny Darleen,Prefer not to say,35,1130 Turner Estate DrSuite 925,9386,New Harry,Western Australia,Australia,Active
989,Tracey Annmarie,Prefer not to say,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,Active
990,Dallas Tobye,Prefer not to say,38,4199 Glover CircleApt. 446,2430,Glovershire,South Australia,Australia,Non Active
991,Annissa Irene,Prefer not to say,30,8164 Stanton IslandApt. 438,4952,North Andrew,Tasmania,Australia,Active
992,Cecile Zonda,Female,39,12 Daugherty ParadeApt. 846,2358,Lake Oliviatown,Queensland,Australia,Non Active
993,Juli Clea,Prefer not to say,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,Active
994,Gui Zonda,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia,Active
995,,Prefer not to say,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,Active
996,,Prefer not to say,59,0433 Armstrong HillSuite 974,7613,Lake Danielland,Tasmania,Australia,Active
997,,Prefer not to say,30,04 Howell PassSuite 209,6950,Ellaborough,Tasmania,Australia,Non Active
998,,Prefer not to say,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,Active
999,,Prefer not to say,30,170 Wilson AvenueApt. 577,7849,East Oscarfurt,Western Australia,Australia,Non Active
1000,,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,Active
